minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,price
3,151,3.15,1,52,152
2,50,1.88,6,0,56
3,9,0.31,37,1,157
4,2,2.0,11,5,285
1,12,1.07,1,0,69
2,63,2.78,2,183,166
1,12,0.39,2,0,100
2,37,0.75,14,227,1414
7,1,1.0,1,360,318
30,31,1.22,2,365,103
2,203,4.01,3,70,83
4,19,0.24,9,325,115
1,19,0.74,7,0,30
2,31,1.54,4,289,124
1,282,6.93,3,135,105
1,44,3.32,1,52,174
2,2,0.04,29,0,180
2,9,0.58,1,0,125
2,49,0.53,1,365,379
1,14,1.99,8,0,170
2,8,1.1,2,346,59
2,6,0.88,1,0,65
3,1,0.16,1,0,45
2,188,4.92,5,318,175
1,16,0.62,1,0,80
30,9,0.55,5,0,80
2,5,0.4,1,0,180
1,86,1.91,2,342,160
1,1,0.48,8,43,152
2,6,0.75,3,0,52
1,14,1.79,18,0,50
31,4,0.17,20,275,19
2,50,1.24,2,0,79
1,218,4.65,52,364,95
1,2,0.29,1,150,50
30,6,0.18,16,363,124
6,101,1.38,7,89,40
1,131,4.44,4,0,69
2,3,0.47,5,131,170
3,22,1.94,1,54,325
30,5,0.14,2,0,75
1,10,5.77,3,360,72
3,167,4.2,1,170,96
2,6,3.27,6,321,161
3,6,0.17,166,315,492
30,49,2.05,2,80,131
30,6,0.15,2,158,55
3,4,0.1,1,365,113
1,8,0.24,1,0,55
1,166,3.19,1,302,90
2,29,2.55,1,210,280
5,1,0.77,1,114,195
1,9,2.55,1,147,145
2,62,0.83,1,363,95
4,2,0.04,1,0,145
30,42,1.44,1,0,60
8,12,0.22,1,0,130
3,11,0.3,2,176,95
2,9,0.87,4,207,55
10,22,0.87,1,170,43
1,17,1.2,17,343,169
3,2,1.82,4,158,45
4,6,0.09,1,0,119
28,127,1.89,4,199,65
30,6,0.27,2,171,250
30,11,2.97,2,355,89
2,104,3.01,4,151,43
30,10,0.78,1,146,50
2,6,0.35,195,351,193
2,21,0.57,260,350,655
3,58,2.47,5,113,128
1,1,0.02,1,88,59
1,5,0.12,1,362,700
3,35,1.79,28,316,405
3,10,1.06,1,342,299
1,221,3.04,2,308,200
5,3,0.11,1,0,25
3,3,0.08,2,0,42
7,6,0.65,3,51,99
1,18,0.87,26,0,99
1,243,7.09,1,67,95
3,4,0.11,52,199,293
2,183,3.63,1,353,190
1,1,0.45,3,87,150
1,8,0.52,3,343,60
7,1,0.04,1,0,65
2,16,0.42,10,341,220
1,32,1.9,19,362,229
2,8,0.52,1,0,750
2,50,2.03,1,134,340
2,12,1.8,18,170,399
1,62,1.5,55,258,83
1,21,1.02,1,0,170
1,54,0.74,1,352,65
2,13,0.67,75,340,532
5,1,0.44,1,90,99
30,2,0.07,1,0,60
1,110,3.61,7,0,200
6,1,0.04,3,255,210
2,31,0.65,2,345,50
3,9,0.64,8,333,90
1,95,6.52,3,359,623
3,5,0.22,110,279,799
1,3,0.06,1,0,43
2,1,0.03,60,149,208
2,9,0.64,1,24,35
5,77,3.34,1,296,111
2,2,0.05,2,0,70
3,4,0.43,1,333,39
2,83,2.41,2,90,111
2,8,0.17,2,0,85
5,79,3.66,7,356,99
30,83,1.47,1,291,217
4,66,1.6,2,83,99
3,50,0.97,1,162,259
7,1,0.05,4,0,599
15,4,0.55,1,152,44
3,12,0.18,1,0,450
30,53,1.23,1,90,100
3,161,4.19,2,356,69
2,196,1.8,2,171,49
3,33,0.44,3,0,45
2,205,3.52,2,100,69
2,3,0.1,1,365,400
3,43,0.93,3,9,212
30,2,0.04,2,328,150
1,52,4.23,3,145,99
2,3,0.06,1,0,66
4,5,0.08,1,0,69
2,2,0.05,1,0,90
1,76,2.46,39,149,78
2,7,0.21,1,0,110
1,4,0.18,1,0,97
3,1,0.07,112,270,380
2,40,1.49,2,0,70
2,27,1.11,1,87,140
2,10,0.26,1,22,285
1,7,0.76,4,0,85
30,9,0.72,1,53,37
3,6,0.38,4,356,115
3,19,0.33,2,364,95
7,7,0.21,2,364,40
1,12,0.92,3,102,99
1,21,0.63,1,3,69
1,1,0.02,1,0,65
1,9,0.72,1,0,175
7,2,0.22,1,180,75
2,8,1.48,1,0,110
1,7,0.16,1,0,118
1,231,5.33,1,338,98
3,18,1.22,1,313,350
2,67,1.64,2,69,75
1,3,0.06,3,0,79
2,7,0.28,1,133,65
3,1,0.03,50,0,1520
1,68,1.66,3,357,595
1,30,1.78,2,0,199
2,94,3.31,1,0,90
2,97,1.69,1,347,79
3,87,1.49,2,19,179
1,8,1.15,24,357,65
1,14,0.67,15,349,316
2,3,0.83,1,123,205
1,116,7.39,25,83,99
1,2,0.52,4,90,110
2,36,0.37,1,96,163
30,22,1.81,1,85,270
30,58,2.87,20,359,59
3,2,0.09,2,230,150
5,199,2.21,1,0,105
2,2,0.65,21,329,27
10,3,0.38,10,0,150
1,89,1.38,1,0,150
29,6,0.26,81,352,16
30,10,0.17,2,0,225
2,10,0.44,1,0,95
31,4,0.28,6,360,75
30,2,0.15,1,365,120
4,18,0.38,6,64,425
7,3,0.08,1,0,50
1,236,5.61,4,150,66
3,118,3.87,1,0,83
2,4,0.28,4,18,63
1,4,0.19,2,363,60
2,2,0.03,1,0,200
2,51,1.9,1,105,375
1,8,1.7,2,364,47
3,3,0.93,1,293,250
1,36,0.93,8,180,99
1,1,0.24,9,364,850
2,40,0.8,1,0,150
3,36,0.91,2,17,150
1,1,0.16,5,362,65
31,1,0.16,2,17,149
1,38,2.37,6,0,71
1,16,5.45,3,347,92
2,228,5.27,4,335,55
7,25,1.06,2,179,65
2,80,1.2,1,0,63
1,1,0.05,1,0,80
1,1,0.54,116,163,99
2,28,1.93,1,0,430
5,14,0.97,7,1,119
2,88,3.5,4,361,50
3,2,0.8,14,0,30
1,4,0.23,1,179,59
30,7,0.11,1,0,125
6,3,0.38,1,128,150
30,44,1.1,21,307,35
1,39,0.92,2,291,65
3,1,0.06,127,285,366
30,4,0.07,3,358,39
1,45,2.69,1,4,79
30,17,0.45,27,256,79
3,34,0.69,1,0,165
2,69,1.09,1,0,179
2,19,0.4,3,363,71
2,92,1.2,1,365,169
3,110,3.72,3,235,50
30,3,0.37,20,362,215
1,108,1.99,2,285,35
1,157,6.31,1,0,120
2,29,1.85,2,267,163
30,2,0.22,2,114,164
30,80,1.61,1,115,53
2,35,3.04,10,326,130
3,42,0.81,1,10,104
1,8,0.25,6,75,148
91,1,0.02,1,0,239
1,1,0.06,2,0,207
1,97,1.28,1,365,65
3,98,1.48,4,341,121
2,193,2.25,2,360,85
1,387,7.06,2,65,99
1,161,6.36,1,165,130
2,29,0.98,48,190,195
1,24,2.65,2,106,46
3,115,1.3,1,53,95
3,11,0.31,3,224,99
1,1,0.16,5,0,0
2,3,0.36,5,365,195
10,2,0.04,1,0,84
3,3,0.2,3,302,60
3,45,0.53,3,82,35
30,73,0.95,9,197,75
30,11,0.27,1,179,382
1,64,1.35,2,0,41
1,52,4.47,16,229,199
2,187,4.28,1,124,100
1,2,0.07,4,79,75
5,2,1.36,1,21,560
1,232,6.98,1,147,100
2,12,1.11,1,163,30
2,7,0.61,9,120,350
30,5,0.16,1,179,75
2,11,0.85,214,0,169
2,11,0.27,24,318,239
7,9,0.3,1,0,125
1,64,3.42,8,84,275
6,13,1.12,2,310,28
30,75,1.34,1,89,99
2,20,1.52,2,3,350
3,20,0.48,2,94,271
1,323,4.73,6,357,85
2,107,3.99,1,150,600
1,3,1.18,68,104,292
3,6,1.01,1,100,182
2,24,0.52,1,157,250
30,5,0.09,2,43,65
4,6,0.16,1,0,130
7,4,0.08,1,23,329
2,5,0.23,130,345,121
3,8,0.23,166,306,513
30,2,0.13,1,9,90
30,5,0.24,7,247,50
2,39,0.82,4,93,92
1,37,2.36,1,166,75
5,4,0.36,1,0,250
3,1,0.04,1,0,110
2,6,0.22,1,0,115
2,70,3.43,3,284,239
4,1,0.02,1,0,50
2,10,0.42,1,25,374
1,21,3.66,1,210,259
1,17,0.97,24,362,37
2,23,1.91,2,124,170
3,11,0.53,3,259,120
30,200,3.19,1,345,79
2,24,1.87,2,222,121
3,1,0.02,1,0,65
1,85,2.52,1,0,70
30,2,0.06,1,0,25
30,87,1.71,4,350,125
6,1,0.02,1,0,100
2,60,1.5,2,143,300
2,1,0.04,1,364,75
1,9,0.82,1,238,150
1,251,2.48,2,341,76
1,45,1.66,1,357,35
31,20,0.85,31,40,649
1,92,3.53,2,4,116
1,6,0.76,1,121,130
1,14,0.63,1,348,597
2,7,0.19,1,0,95
7,102,1.28,3,260,199
1,100,4.09,2,52,125
1,4,0.54,1,142,114
2,57,1.58,1,88,95
2,3,0.12,4,297,205
90,1,0.11,1,365,111
1,109,2.88,5,0,74
3,15,0.2,13,358,2000
1,12,1.29,1,126,35
5,37,0.64,2,301,227
30,23,0.31,2,225,100
2,1,0.02,1,0,130
3,48,2.34,1,89,112
2,86,1.58,1,177,95
2,5,0.5,1,28,54
3,2,0.25,39,2,142
1,186,4.29,1,0,31
1,203,6.58,25,90,89
2,5,0.42,1,179,200
5,4,0.49,2,247,60
30,21,0.78,4,324,300
30,19,0.61,2,313,85
31,396,6.12,1,0,250
2,189,4.23,6,345,85
30,105,0.99,1,261,115
30,1,0.21,232,179,103
2,59,0.63,3,122,50
2,40,0.8,1,132,119
1,8,0.52,1,0,21
2,179,3.36,10,321,42
5,139,2.21,15,0,79
2,16,1.74,1,336,86
5,15,0.39,1,365,65
5,2,0.25,2,206,350
1,13,0.36,3,0,35
2,115,2.47,1,202,91
3,49,3.92,3,59,128
30,6,0.09,1,105,100
1,2,0.15,3,129,70
1,32,2.13,6,114,99
1,8,1.82,41,0,99
31,4,0.35,4,365,79
1,41,4.59,4,160,60
2,7,0.74,1,339,76
2,30,0.49,2,233,119
2,9,0.79,1,356,195
1,7,0.11,1,365,350
3,21,1.92,1,24,222
3,59,1.8,1,206,299
1,4,0.54,1,364,150
30,7,0.28,1,0,99
1,1,1.0,2,0,63
1,28,1.61,1,334,80
2,39,0.55,1,246,449
3,1,0.09,1,90,70
2,32,2.36,4,251,279
1,150,2.63,2,358,171
1,165,2.72,11,365,251
1,202,4.09,1,172,59
1,3,0.26,1,0,97
3,8,0.26,74,294,395
30,7,0.18,9,152,150
2,104,2.22,2,198,250
2,7,1.79,1,355,160
6,10,0.22,1,266,249
30,40,1.56,3,90,100
2,5,0.25,1,179,69
4,18,0.51,149,0,181
1,99,6.6,9,359,186
10,15,0.3,1,363,97
1,29,2.51,4,5,35
2,62,2.27,116,229,266
2,22,1.91,11,106,228
2,161,3.48,1,0,75
30,1,0.02,7,365,85
6,40,0.91,51,0,45
3,3,0.29,3,60,90
1,7,1.09,1,147,186
3,48,1.01,1,297,275
1,188,4.14,5,42,45
3,90,3.52,1,332,107
30,2,0.03,2,0,80
2,211,2.21,2,212,80
2,2,0.04,1,0,220
30,60,6.79,1,40,144
1,31,0.49,1,354,395
1,40,1.37,2,23,40
1,5,0.59,7,365,66
5,51,2.04,1,35,82
1,23,1.07,1,352,400
2,3,0.42,33,242,107
1,5,0.09,1,0,80
4,146,2.87,1,85,69
2,44,1.98,116,260,195
30,15,1.46,1,163,170
3,9,0.96,30,349,250
30,78,4.08,7,351,148
30,1,0.15,3,0,35
5,1,0.1,157,182,283
5,29,0.42,1,294,225
15,8,0.39,2,90,150
30,1,0.11,9,312,55
1,4,0.12,108,318,198
3,2,0.07,3,310,675
7,233,4.48,10,11,392
1,115,4.2,62,79,79
30,7,0.14,2,365,600
2,50,2.77,2,205,82
2,25,3.91,4,327,498
1,13,1.18,9,357,375
1,1,0.03,1,90,400
2,119,2.01,1,270,99
2,181,3.42,10,335,89
30,2,0.2,2,178,186
3,1,0.29,1,365,55
1,16,1.26,2,131,600
7,1,0.02,1,0,63
2,176,2.28,1,339,115
1,84,2.86,3,254,220
2,97,3.16,1,149,126
3,166,2.63,1,177,156
30,1,0.09,3,82,108
1,80,1.84,1,304,587
2,27,2.98,4,130,259
3,44,1.41,1,151,36
1,1,0.02,1,0,137
1,2,0.06,1,0,88
1,5,0.27,1,0,51
1,19,1.22,2,180,124
2,57,3.4,1,74,180
30,163,1.53,3,61,160
1,331,5.47,8,0,5300
3,44,3.36,1,121,170
5,1,0.88,1,162,389
2,10,0.34,1,0,457
1,175,2.65,1,82,50
4,39,1.1,1,0,250
2,11,0.44,1,0,95
1,107,3.95,12,364,186
2,3,0.16,24,364,189
1,83,1.17,1,0,70
3,18,0.87,3,364,85
3,135,2.02,1,364,128
7,1,0.02,1,0,200
2,67,1.21,1,360,275
1,2,0.28,1,365,140
3,27,0.85,1,286,426
1,2,0.58,12,350,30
1,4,0.16,36,365,353
28,120,2.16,2,309,115
1,405,10.13,3,158,65
3,10,0.33,53,332,168
2,18,2.18,23,147,250
3,54,0.68,1,237,48
1,46,1.28,22,89,28
2,20,0.51,1,0,55
30,20,0.2,9,342,74
5,8,0.32,1,0,155
1,2,1.5,2,132,122
2,6,1.04,1,89,180
3,4,0.18,1,358,83
1,3,0.2,5,0,45
30,2,0.72,6,127,70
1,29,1.02,142,365,91
30,2,0.08,1,0,150
2,27,2.6,1,209,160
7,6,0.18,1,68,245
7,100,1.18,1,0,195
2,42,3.47,4,59,1092
1,45,3.34,20,127,663
7,1,0.07,1,142,220
4,55,1.72,2,0,69
30,1,0.05,206,313,142
1,1,0.12,2,90,165
2,54,2.71,1,115,65
3,133,3.39,5,147,170
3,103,2.05,1,192,128
2,6,0.25,1,0,140
4,27,0.68,1,238,223
29,16,0.73,2,0,55
3,255,2.34,2,355,130
1,32,4.92,3,0,84
10,6,0.11,20,354,850
1,17,0.43,1,0,65
2,110,3.0,1,212,145
2,4,0.47,1,0,121
27,5,0.31,2,182,107
31,2,0.19,31,306,161
30,4,0.07,1,0,125
2,192,3.82,4,78,32
1,66,3.44,3,179,69
4,15,0.46,2,263,75
12,14,0.18,3,362,346
3,5,0.13,1,356,109
2,21,0.83,1,273,258
4,8,0.22,31,15,125
30,14,0.54,2,283,65
3,46,0.66,2,46,75
1,17,0.84,11,89,270
30,14,0.25,47,251,99
30,7,0.29,1,365,1113
2,44,1.66,3,237,325
30,12,0.15,2,233,70
14,71,1.63,1,0,50
2,13,1.37,11,339,201
3,8,0.52,1,40,120
2,166,3.62,81,93,116
1,1,1.0,10,43,24
1,85,2.61,4,251,171
14,1,0.02,1,0,91
1,173,4.17,1,322,65
2,14,1.06,2,334,150
3,16,0.53,1,336,450
2,37,1.61,2,287,182
2,77,2.91,1,273,100
1,8,0.43,20,31,196
1,1,0.03,26,0,40
30,2,0.12,1,272,250
2,8,0.85,6,312,200
1,106,2.25,1,179,48
1,6,3.91,2,151,145
30,11,0.15,8,365,195
2,1,1.0,4,349,35
30,1,0.04,8,335,150
2,196,2.27,1,283,1638
1,188,2.6,2,336,203
30,2,0.19,7,365,25
31,14,1.01,31,75,253
30,1,0.09,5,0,175
3,32,2.43,4,160,47
2,42,1.26,3,4,35
1,19,1.14,2,242,155
3,74,0.79,1,316,100
1,6,0.12,8,120,316
1,30,1.5,4,252,151
1,66,3.79,4,146,42
2,60,2.88,4,90,84
2,28,1.72,2,89,48
2,74,2.28,1,161,80
2,54,3.76,1,0,110
5,4,0.12,1,0,49
2,2,0.24,1,12,300
2,13,1.34,1,174,80
1,10,1.27,1,0,40
30,11,0.15,1,0,41
2,20,0.36,5,0,225
2,294,4.02,1,250,120
30,10,0.48,2,365,125
1124,9,0.12,1,365,60
30,2,0.04,1,0,95
1,92,2.47,7,365,74
2,11,0.4,1,0,275
30,36,1.33,1,0,120
1,3,0.07,1,0,140
1,150,2.17,2,37,65
2,7,0.61,1,150,306
3,9,0.32,3,90,111
3,2,0.11,1,211,300
2,215,5.11,1,50,108
1,19,0.36,1,365,175
1,9,0.21,1,0,115
2,49,0.97,1,0,108
4,1,0.79,1,0,299
3,65,0.78,1,0,149
2,25,0.83,1,0,69
1,197,7.83,1,122,105
1,1,0.02,1,0,35
4,29,0.89,2,157,370
1,45,0.53,1,0,52
2,53,2.56,63,203,92
2,122,2.98,1,0,145
2,19,1.36,3,141,85
30,31,0.83,1,0,120
4,1,0.12,3,0,325
30,3,0.32,27,61,55
1,9,0.49,1,88,45
2,24,1.33,1,158,79
1,3,0.06,1,55,235
3,19,1.28,1,237,139
2,2,0.06,1,0,115
2,3,0.48,2,353,600
1,3,0.06,1,0,234
1,365,7.21,4,309,113
1,28,0.34,7,365,85
1,2,0.09,1,0,75
1,14,0.35,90,222,284
3,212,5.23,3,176,94
30,21,0.44,29,365,299
7,7,0.28,2,0,244
30,39,0.87,13,0,149
3,4,0.42,18,305,200
2,56,2.36,1,0,79
2,5,0.77,1,93,110
5,7,0.07,1,158,171
1,194,7.84,5,89,70
3,6,0.57,17,0,150
1,202,4.68,1,139,106
1,16,7.74,11,50,99
14,14,0.95,1,31,48
1,3,0.1,10,364,59
1,34,1.22,3,79,33
30,64,1.97,2,177,58
4,10,0.42,2,0,199
2,135,2.61,1,211,152
2,12,2.4,1,86,66
5,11,0.93,3,157,139
1,57,1.51,55,305,333
1,12,0.22,1,0,100
2,38,2.14,1,0,90
1,5,2.08,8,255,145
3,8,0.98,2,351,221
2,106,2.14,1,340,50
1,28,2.75,1,306,185
30,125,2.08,2,344,200
20,2,0.06,1,0,70
3,2,0.11,1,321,250
5,8,0.63,1,267,180
30,55,2.02,1,263,80
91,22,0.48,1,0,99
2,18,1.0,1,364,350
85,4,0.07,1,0,110
2,129,2.94,1,0,58
1,33,1.41,4,346,250
1,265,4.66,1,31,111
5,2,0.24,2,0,39
1,2,0.07,1,0,280
4,51,1.69,1,11,175
2,88,2.25,1,0,137
1,190,4.05,13,279,117
30,36,0.54,2,363,118
1,257,7.99,4,157,75
31,37,1.89,30,82,450
10,17,0.18,2,155,110
14,2,0.02,2,83,195
1,1,0.05,1,0,50
30,17,1.28,125,0,259
2,78,6.78,2,12,159
2,7,0.14,1,0,115
1,67,1.67,6,344,36
1,2,0.03,1,0,50
7,1,1.0,1,49,295
3,1,0.12,1,180,160
1,1,1.0,13,347,238
2,19,0.62,1,0,47
3,1,0.17,35,167,95
1,27,3.43,1,109,45
3,59,1.58,1,242,275
1,7,0.25,1,0,89
2,95,2.7,1,268,100
30,3,0.07,1,16,135
2,72,1.2,5,70,44
1,10,1.4,3,365,58
1,25,1.17,1,0,77
2,217,2.64,1,364,106
1,174,2.35,3,325,92
2,24,1.93,5,284,89
2,151,2.63,3,365,59
2,8,0.47,1,0,145
2,26,0.41,1,327,180
2,3,0.22,1,0,153
2,2,0.05,1,77,250
30,21,1.06,1,0,59
2,12,0.38,1,363,450
2,44,1.36,6,188,200
3,6,0.68,1,295,85
3,106,3.8,4,272,175
2,5,0.79,2,42,120
3,24,2.18,2,330,69
30,1,0.04,12,293,200
2,9,0.21,1,249,180
1,2,0.32,19,291,260
1,101,3.11,1,0,65
30,1,0.06,1,0,175
2,1,0.05,2,365,300
4,45,1.84,1,184,299
1,15,0.76,1,225,50
30,63,0.5,1,310,98
4,25,0.24,2,191,170
1,101,5.51,5,0,185
4,15,0.27,1,365,89
2,264,2.72,1,352,150
30,4,0.33,21,359,99
1,147,4.42,1,0,70
1,1,0.94,4,342,39
2,5,0.52,39,0,102
1,65,4.62,1,2,89
6,31,3.27,1,1,88
1,126,2.22,1,354,289
3,40,1.48,33,326,182
5,44,4.41,8,123,75
1,197,2.99,4,352,499
3,47,0.49,1,168,118
2,3,0.37,2,0,50
3,2,0.34,1,0,145
30,292,4.63,3,330,59
7,7,0.73,2,6,55
6,6,0.18,1,0,118
1,5,0.08,1,0,160
7,7,0.21,40,1,75
2,74,2.71,3,357,131
14,5,0.2,2,179,999
1,169,3.55,32,60,55
30,120,1.21,3,365,165
2,10,1.23,4,72,189
1,168,3.4,2,0,158
21,14,0.2,12,365,66
1,97,1.78,1,350,69
1,30,1.03,4,0,55
1,42,1.2,37,121,35
1,84,3.7,1,75,119
1,158,4.27,24,85,60
3,120,2.01,3,157,173
2,29,0.38,1,0,50
1,23,0.44,1,0,55
1,69,5.32,7,344,147
2,1,1.0,1,229,139
1,4,0.09,1,0,55
2,13,1.09,4,23,195
30,53,1.41,2,0,271
30,1,0.6,16,344,225
91,15,1.27,1,0,49
7,29,1.28,1,233,200
4,49,1.04,1,337,161
4,14,0.33,1,0,182
3,6,0.55,1,0,160
4,4,0.77,40,351,130
1,13,1.05,5,0,300
2,17,2.9,32,362,285
30,24,0.67,6,365,110
1,1,0.16,2,0,199
1,36,1.17,5,175,120
1,55,1.16,8,359,185
3,170,2.42,2,313,695
7,9,0.32,3,247,265
3,4,0.88,9,336,399
1,51,2.18,1,0,35
3,293,3.32,4,209,142
1,183,6.16,1,54,136
2,16,0.34,2,359,110
3,28,0.33,1,0,80
1,49,2.74,14,0,70
30,39,2.4,20,362,74
2,61,1.61,9,90,50
1,64,2.44,1,170,700
2,33,0.91,7,0,35
50,60,1.23,2,53,145
3,5,0.82,4,8,130
2,12,0.62,1,0,95
1,116,3.57,2,0,39
3,46,2.53,3,266,80
2,16,1.51,1,176,139
5,54,1.73,2,301,600
4,6,0.27,10,0,153
30,96,2.49,2,253,325
1,32,2.7,20,325,89
1,6,0.31,2,55,45
2,7,0.59,1,20,63
30,1,0.04,1,0,135
30,34,0.99,2,100,45
1,6,0.36,1,365,70
3,2,0.3,1,23,80
2,12,0.5,31,117,250
7,69,1.39,1,106,156
90,5,0.06,2,365,45
30,2,0.03,1,0,50
2,1,0.02,1,0,160
1,24,1.11,8,39,49
2,164,2.88,4,74,455
1,11,1.24,1,114,89
1,91,1.86,1,4,2900
1,118,3.84,1,0,140
2,1,0.09,1,364,173
5,7,0.5,1,51,150
1,272,4.48,8,20,540
30,3,0.08,71,307,159
1,173,3.63,5,0,100
30,80,1.33,1,128,158
3,71,5.2,47,189,210
3,1,0.1,18,263,220
28,12,0.57,30,0,400
4,8,0.13,1,0,165
2,27,3.08,1,4,80
3,38,0.57,1,6,255
10,16,0.17,1,0,110
10,1,0.02,1,298,45
1,19,2.33,1,90,50
1,25,0.56,1,365,120
1,20,0.98,11,0,250
3,1,0.01,1,0,650
4,1,0.14,100,139,228
1,14,0.72,3,57,41
3,14,0.5,1,89,73
30,74,0.92,2,0,130
3,32,0.98,1,363,165
7,40,0.81,14,193,197
7,1,0.05,1,312,332
5,63,1.72,4,158,150
1,11,0.45,1,0,115
1,163,2.59,1,261,76
1,81,1.92,2,178,182
1,67,4.76,1,0,61
2,25,0.34,1,280,175
1,12,0.26,171,328,295
2,156,2.49,1,344,155
3,229,5.77,1,313,200
4,12,1.08,1,116,756
1,93,2.0,4,361,299
2,28,0.68,1,13,169
2,7,0.46,1,0,230
2,33,1.7,3,230,69
1,23,1.25,3,90,40
2,5,0.16,1,0,59
20,2,0.21,22,360,47
1,117,3.12,1,71,78
5,24,0.9,1,294,330
2,7,0.78,1,156,1000
3,26,0.38,1,43,52
2,23,0.35,1,238,795
1,44,0.82,1,283,68
1,43,2.66,15,357,232
30,8,0.67,1,5,107
5,9,0.15,1,0,100
30,2,0.66,1,332,135
3,32,2.89,1,21,225
2,31,1.62,1,317,56
7,22,0.62,1,0,65
1,120,2.04,1,208,350
30,28,0.78,1,292,78
2,66,2.16,1,110,366
30,19,0.38,3,343,50
7,72,1.04,2,345,350
7,48,1.48,1,245,285
1,50,1.08,7,365,75
1,12,1.43,8,0,61
30,3,0.16,1,89,97
1,7,0.69,1,180,100
30,15,0.27,2,187,39
1,1,0.13,11,365,423
2,79,2.37,2,0,65
3,7,0.91,1,253,78
2,7,0.38,1,356,175
2,12,2.65,41,51,144
10,1,0.07,1,49,56
3,7,1.02,10,349,50
2,81,3.37,3,208,225
2,50,1.4,2,23,59
1,8,0.16,1,0,90
3,93,3.3,1,14,195
1,107,4.42,5,3,42
2,4,0.23,58,295,187
4,14,0.38,1,198,283
3,2,0.11,3,360,375
1,100,4.98,1,156,50
1,368,6.11,3,295,49
1,1,0.26,47,173,185
4,4,0.34,1,0,115
30,2,0.05,2,90,175
3,6,0.12,1,0,80
2,3,0.15,1,0,195
4,1,0.11,58,342,210
2,4,0.08,1,0,120
2,7,1.08,1,359,169
2,49,1.83,11,103,119
7,19,1.57,2,136,140
3,2,0.31,2,269,41
2,39,1.59,2,334,80
30,21,0.55,1,164,349
2,28,0.95,1,157,100
1,83,2.1,14,156,66
3,7,0.78,1,121,120
30,4,0.23,13,240,130
30,4,0.11,11,253,99
7,46,0.77,2,365,60
3,7,0.54,3,217,249
31,40,2.1,3,84,40
1,77,1.33,5,361,129
3,16,0.68,4,347,107
2,30,2.08,1,87,60
1,116,2.29,19,23,23
4,2,0.1,284,325,238
4,37,0.91,1,26,349
3,6,0.14,31,359,182
3,18,0.73,2,0,700
5,1,0.71,15,364,45
1,8,0.44,103,329,110
3,8,0.56,1,334,119
1,16,0.77,52,358,25
1,98,3.07,2,170,180
2,26,1.76,1,0,75
1,26,1.34,11,0,62
2,6,0.7,1,131,350
2,3,0.42,3,269,107
3,19,1.26,10,0,122
1,80,6.72,2,75,125
30,117,1.29,2,83,75
1,127,10.58,1,344,150
2,142,2.21,1,225,169
2,144,6.0,1,0,90
2,88,1.54,2,0,98
2,1,0.08,4,89,180
3,98,2.1,1,180,127
1,154,3.95,5,347,69
1,28,0.73,2,233,59
4,42,0.8,1,256,78
30,2,0.03,43,327,100
1,2,0.11,1,0,78
31,2,0.1,3,186,85
30,4,0.08,1,0,100
1,6,0.31,20,258,683
4,5,0.07,1,105,200
1,14,1.97,19,259,100
2,2,0.05,1,0,170
1,10,1.08,1,94,89
3,207,2.83,1,219,85
3,219,2.75,1,343,101
1,69,1.49,1,0,157
2,3,0.17,1,0,90
31,81,3.11,25,358,130
1,184,2.97,1,89,120
2,41,3.19,1,356,150
30,7,0.37,2,365,95
1,69,1.24,2,337,75
3,7,0.16,1,0,125
3,3,0.59,1,0,399
2,38,1.66,2,117,36
3,20,1.62,1,80,104
1,175,3.92,1,157,125
1,10,0.89,1,0,100
30,4,0.81,125,362,189
3,5,1.47,3,356,159
2,4,0.56,1,113,499
1,1,0.15,3,0,60
2,91,2.85,1,100,150
2,12,0.34,109,62,175
2,24,0.84,2,357,249
3,13,0.97,2,282,1050
7,46,1.02,1,78,82
4,3,0.34,1,188,175
2,12,0.56,2,364,75
1,1,0.13,55,4,92
3,57,1.41,3,127,47
1,27,2.69,1,45,127
3,6,0.24,123,308,250
3,5,0.18,96,308,81
3,15,0.87,5,54,79
30,1,0.08,2,362,40
1,80,2.35,1,294,250
2,3,0.08,2,0,129
2,3,1.08,3,244,338
1,49,2.94,1,0,85
2,2,0.25,162,0,240
1,2,0.32,1,365,85
7,7,0.19,1,0,200
1,9,2.52,1,40,70
7,47,0.73,1,319,239
2,32,1.18,1,216,89
5,9,0.13,1,0,85
7,1,0.13,76,353,720
2,1,0.02,1,0,179
4,23,0.31,1,0,190
1,82,2.4,2,336,135
31,12,0.31,3,301,60
5,8,0.43,2,0,55
3,3,0.07,2,0,170
3,11,1.18,1,364,106
3,7,0.16,1,0,75
1,3,3.0,1,168,81
2,18,1.11,1,217,699
1,484,4.96,10,359,65
1,13,2.22,32,58,200
1,4,3.33,13,245,98
2,6,0.4,1,87,375
1,353,7.95,10,209,95
1,1,0.03,1,0,44
3,40,1.06,1,363,200
1,25,1.63,3,345,49
2,3,0.06,1,0,200
4,45,2.32,4,168,72
2,16,0.82,1,263,800
2,28,0.73,4,290,39
3,9,1.79,1,108,59
2,333,5.94,1,152,95
2,5,0.14,3,0,79
1,25,0.61,1,0,70
1,60,1.12,30,189,79
30,319,5.72,1,0,95
1,27,0.94,2,364,89
3,207,2.03,3,349,161
1,161,4.65,4,250,79
3,122,2.24,1,0,185
2,3,0.06,2,0,175
1,6,0.26,233,283,114
